,close,date
202,71.2046180443637,2012-10-19
203,69.59299088698099,2012-10-22
204,69.22378175638059,2012-10-23
205,71.15187388284936,2012-10-24
206,72.6726638731796,2012-10-25
207,73.7011750227093,2012-10-26
208,74.58317461247692,2012-10-31
209,77.13833621472735,2012-11-01
210,76.8658247135699,2012-11-02
211,77.7097312977994,2012-11-05
212,81.95563629970405,2012-11-06
213,79.95428839335425,2012-11-07
214,76.58452251882674,2012-11-08
215,76.04535997890234,2012-11-09
216,77.22917338177983,2012-11-12
217,76.81015032086032,2012-11-13
218,75.17215108272045,2012-11-14
219,76.27391801213116,2012-11-15
220,76.99475488616052,2012-11-16
221,79.19242828259151,2012-11-19
222,78.66498666744806,2012-11-20
223,80.71614850411697,2012-11-21
224,80.38796261024994,2012-11-23
225,79.3125677615964,2012-11-26
226,76.65191783631728,2012-11-27
227,78.09359158437601,2012-11-28
228,78.17856828903801,2012-11-29
229,77.29363846807513,2012-11-30
230,77.2848477744894,2012-12-03
231,79.55870718199667,2012-12-04
232,77.64233598030886,2012-12-05
233,78.09359158437601,2012-12-06
234,78.70894013537668,2012-12-07
235,79.9718697805257,2012-12-10
236,80.30298590558796,2012-12-11
237,80.73079966009318,2012-12-12
238,81.35786913587481,2012-12-13
239,81.24065988806517,2012-12-14
240,84.00386790517773,2012-12-17
241,85.99056465555131,2012-12-18
242,84.65144899932606,2012-12-19
243,84.62214668737364,2012-12-20
244,85.71512292319865,2012-12-21
245,86.1722389896563,2012-12-24
246,84.69247223605942,2012-12-26
247,86.53558765786622,2012-12-27
248,85.13200691534561,2012-12-28
249,87.16265713364784,2012-12-31
250,88.21754036393472,2013-01-02
251,88.18530782078706,2013-01-03
252,87.9596800187535,2013-01-04
253,87.78679637823424,2013-01-07
254,87.25056406950509,2013-01-08
255,86.15758783368007,2013-01-09
256,87.44102909719578,2013-01-10
257,87.90693585723915,2013-01-11
258,86.72605268555691,2013-01-14
259,87.12163389691449,2013-01-15
260,82.32191519910921,2013-01-16
261,85.0734022914408,2013-01-17
262,86.44768072200897,2013-01-18
263,86.21619245758491,2013-01-22
264,86.07261112901807,2013-01-23
265,87.79558707181997,2013-01-24
266,88.92665631318312,2013-01-25
267,91.33237612447623,2013-01-28
268,90.84009728367569,2013-01-29
269,90.35660913646089,2013-01-30
270,89.9610279251033,2013-01-31
271,91.63125970639084,2013-02-01
272,90.89284144519003,2013-02-04
273,89.37498168605504,2013-02-05
274,94.48823512175109,2013-02-06
275,93.31321241245934,2013-02-07
276,93.97837489377913,2013-02-08
277,94.81056055322766,2013-02-11
278,94.50288627772733,2013-02-12
279,92.8912591203446,2013-02-13
280,93.09930553520672,2013-02-14
281,92.06493392328656,2013-02-15
282,91.73088756702904,2013-02-19
283,90.68772526152314,2013-02-20
284,90.28921381897032,2013-02-21
285,92.45172444105839,2013-02-22
286,91.19172502710464,2013-02-25
287,91.3675388988191,2013-02-26
288,92.65684062472528,2013-02-27
289,92.82679403404931,2013-02-28
290,93.69121223664548,2013-03-01
291,94.28311893808421,2013-03-04
292,96.47493187212471,2013-03-05
293,96.40460632343893,2013-03-06
294,95.96507164415272,2013-03-07
295,94.30656078764613,2013-03-08
296,94.47651419697014,2013-03-11
297,93.31321241245934,2013-03-12
298,94.46479327218918,2013-03-13
299,94.54683974565594,2013-03-14
300,94.16297945907934,2013-03-15
301,93.81135171565036,2013-03-18
302,92.95572420663991,2013-03-19
303,94.47651419697014,2013-03-20
304,93.59744483839775,2013-03-21
305,93.24874732616404,2013-03-22
306,92.82093357165881,2013-03-25
307,93.32786356843557,2013-03-26
308,93.94028188824097,2013-03-27
309,95.48744395932842,2013-03-28
310,94.07800275441733,2013-04-01
311,94.67283968705131,2013-04-02
312,94.87795587071821,2013-04-03
313,94.69335130541802,2013-04-04
314,96.11158320391479,2013-04-05
315,98.89530283939402,2013-04-08
316,97.48000117209249,2013-04-09
317,100.66809271251503,2013-04-10
318,97.08735019193014,2013-04-11
319,100.18753479649546,2013-04-12
320,98.79860520995108,2013-04-15
321,100.26372080757173,2013-04-16
322,99.61027925103289,2013-04-17
323,96.21707152694349,2013-04-18
324,107.31971752571279,2013-04-19
325,106.31757845694024,2013-04-22
326,105.86046239048261,2013-04-23
327,106.3058575321593,2013-04-24
328,106.32343891933074,2013-04-25
329,105.99525302546371,2013-04-26
330,106.5402760277786,2013-04-29
331,106.42306677996893,2013-04-30
332,106.12711342924959,2013-05-01
333,107.01204325021244,2013-05-02
334,107.64204295718933,2013-05-03
335,109.5847862396343,2013-05-06
336,105.80771822896826,2013-05-07
337,107.34315937527472,2013-05-08
338,107.67134526914175,2013-05-09
339,108.42148445512352,2013-05-10
340,107.68892665631319,2013-05-13
341,110.07413484923961,2013-05-14
342,109.8748791279632,2013-05-15
343,109.02804231253846,2013-05-16
344,109.93055352067279,2013-05-17
345,110.43162305505905,2013-05-20
346,110.59571600199256,2013-05-21
347,108.72622849942861,2013-05-22
348,107.96436838866587,2013-05-23
349,107.91162422715153,2013-05-24
350,108.59729832683799,2013-05-28
351,108.3570193688282,2013-05-29
352,108.37460075599965,2013-05-30
353,105.7813461482111,2013-05-31
354,105.14841621003897,2013-06-03
355,105.02534649983885,2013-06-04
356,103.44595188560378,2013-06-05
357,105.20409060274856,2013-06-06
358,107.18785712192692,2013-06-07
359,106.82743868491225,2013-06-10
360,106.88018284642659,2013-06-11
361,106.71608989949307,2013-06-12
362,108.83757728484778,2013-06-13
363,107.8676707592229,2013-06-14
364,107.73874058663229,2013-06-17
365,109.19799572186247,2013-06-18
366,107.50139185981774,2013-06-19
367,105.74032291147772,2013-06-20
368,105.96888094470654,2013-06-21
369,104.94916048876257,2013-06-24
370,105.18357898438188,2013-06-25
371,106.56371787734051,2013-06-26
372,106.70436897471211,2013-06-27
373,106.76297359861694,2013-06-28
374,106.58422949570722,2013-07-01
375,108.86687959680019,2013-07-02
376,112.65859876344244,2013-07-03
377,113.20362176575732,2013-07-05
378,113.11571482990009,2013-07-08
379,113.20362176575732,2013-07-09
380,111.94362235180357,2013-07-10
381,112.26594778328011,2013-07-11
382,113.18604037858587,2013-07-12
383,112.57655228997568,2013-07-15
384,111.09385530518358,2013-07-16
385,110.10929762358249,2013-07-17
386,110.39646028071617,2013-07-18
387,119.83766519178363,2013-07-19
388,117.73668942479563,2013-07-22
389,116.4503179300847,2013-07-23
390,117.24441058399506,2013-07-24
391,118.45459606762974,2013-07-25
392,118.92929352125883,2013-07-26
393,118.51027046033933,2013-07-29
394,119.37175843174028,2013-07-30
395,120.80464148621327,2013-07-31
396,121.25589709028043,2013-08-01
397,120.75189732469893,2013-08-02
398,120.81343217979901,2013-08-05
399,118.9351539836493,2013-08-06
400,118.52492161631554,2013-08-07
401,119.52413045389284,2013-08-08
402,118.8912005157207,2013-08-09
403,118.07952647463885,2013-08-12
404,119.06701438743518,2013-08-13
405,118.56887508424416,2013-08-14
406,117.64292202654791,2013-08-15
407,117.77771266152901,2013-08-16
408,118.26413103993906,2013-08-19
409,119.42157236205938,2013-08-20
410,118.08831716822459,2013-08-21
411,119.2750608022973,2013-08-22
412,118.02678231312451,2013-08-23
413,117.82166612945763,2013-08-26
414,117.23268965921412,2013-08-27
415,118.10296832420079,2013-08-28
416,119.1959445600258,2013-08-29
417,119.60324669616433,2013-08-30
418,118.64506109532043,2013-09-03
419,120.05450230023149,2013-09-04
420,119.76440941190259,2013-09-05
421,119.70580478799779,2013-09-06
422,120.63761830808451,2013-09-09
423,122.67119875758198,2013-09-10
424,124.08943065607876,2013-09-11
425,123.55026811615437,2013-09-12
426,124.63445365839365,2013-09-13
427,124.08357019368829,2013-09-16
428,124.65496527676034,2013-09-17
429,124.89524423477013,2013-09-18
430,123.56784950332582,2013-09-19
431,121.62803645207606,2013-09-20
432,121.67492015119996,2013-09-23
433,122.70636153192487,2013-09-24
434,121.77747824303339,2013-09-25
435,123.169338060773,2013-09-26
436,122.77668708061066,2013-09-27
437,125.64831365194715,2013-09-30
438,124.73115128783662,2013-10-01
439,125.16189527353708,2013-10-02
440,124.97436047704164,2013-10-03
441,127.20719664781552,2013-10-04
442,126.99622000175813,2013-10-07
443,125.33184868286108,2013-10-08
444,125.610220646409,2013-10-09
445,127.71998710698273,2013-10-10
446,129.98798605209953,2013-10-11
447,129.52207929205616,2013-10-14
448,127.05775485685821,2013-10-15
449,128.36463796993584,2013-10-16
450,128.65766108945996,2013-10-17
451,149.36560494623026,2013-10-18
452,149.22202361766344,2013-10-21
453,152.37202215254786,2013-10-22
454,152.60351041697191,2013-10-23
455,153.2423008175345,2013-10-24
456,154.5696955489788,2013-10-25
457,154.67225364081227,2013-10-28
458,154.6956954903742,2013-10-29
459,153.6466727224778,2013-10-30
460,154.41439329563104,2013-10-31
461,154.59899786093123,2013-11-01
462,156.8201131069241,2013-11-04
463,159.12620505757903,2013-11-05
464,158.12406598880654,2013-11-06
465,153.84299821255897,2013-11-07
466,156.82597356931464,2013-11-08
467,157.18932223752458,2013-11-11
468,156.89043865560993,2013-11-12
469,157.52336859378207,2013-11-13
470,159.38113517156503,2013-11-14
471,160.27485568611365,2013-11-15
472,157.50285697541537,2013-11-18
473,157.69332200310606,2013-11-19
474,155.7886717261992,2013-11-20
475,158.00392650980163,2013-11-21
476,157.49406628182965,2013-11-22
477,155.97913675388986,2013-11-25
478,153.8371377501685,2013-11-26
479,153.8371377501685,2013-11-27
480,153.50309139391098,2013-11-29
481,153.69062619040642,2013-12-02
482,153.14560318809154,2013-12-03
483,151.81820845664723,2013-12-04
484,152.66797550326723,2013-12-05
485,154.07448647698303,2013-12-06
486,154.5169513874645,2013-12-09
487,152.82034752541978,2013-12-10
488,151.65997597210423,2013-12-11
489,150.91276701731766,2013-12-12
490,150.2769068479503,2013-12-13
491,151.01825534034637,2013-12-16
492,150.21537199285024,2013-12-17
493,151.4607202508278,2013-12-18
494,150.7838368447271,2013-12-19
495,156.22234594309492,2013-12-20
496,155.604067160899,2013-12-23
497,156.2135552495092,2013-12-24
498,156.89336888680515,2013-12-26
499,155.52202068743225,2013-12-27
500,155.90002051161838,2013-12-30
501,156.11685762006624,2013-12-31
502,153.3770914525156,2014-01-02
503,155.68611363436574,2014-01-03
504,154.5169513874645,2014-01-06
505,156.19890409353297,2014-01-07
506,157.0164385970053,2014-01-08
507,158.5342983561403,2014-01-09
508,157.81346148211097,2014-01-10
509,155.2436487238843,2014-01-13
510,155.3842998212559,2014-01-14
511,155.96155536671844,2014-01-15
512,155.15867201922234,2014-01-16
513,154.60192809212649,2014-01-17
514,154.00416092829727,2014-01-21
515,151.18527851847514,2014-01-22
516,147.5224895244235,2014-01-23
517,144.30802590324376,2014-01-24
518,143.37914261435228,2014-01-27
519,144.12928180033404,2014-01-28
520,141.9697014094412,2014-01-29
521,144.74170012013948,2014-01-30
522,161.73704105253904,2014-01-31
523,159.1701585255077,2014-02-03
524,158.40536818354968,2014-02-04
525,158.94453072347406,2014-02-05
526,159.5422978873033,2014-02-06
527,160.95466932340963,2014-02-07
528,160.60304157998067,2014-02-10
529,159.65657690391774,2014-02-11
530,159.91443724909897,2014-02-12
531,163.40434260263135,2014-02-13
532,162.36704075951593,2014-02-14
533,162.00076186011077,2014-02-18
534,161.80150613883436,2014-02-19
535,161.2447622117385,2014-02-20
536,161.01327394731445,2014-02-21
537,162.44615700178744,2014-02-24
538,162.51648255047323,2014-02-25
539,162.6629941102353,2014-02-26
540,164.4269932897706,2014-02-27
541,165.61959738623375,2014-02-28
542,162.51062208808275,2014-03-03
543,171.36871099129723,2014-03-04
544,170.31968822340085,2014-03-05
545,173.84182612008087,2014-03-06
546,173.88284935681426,2014-03-07
547,172.28587335540774,2014-03-10
548,171.2046180443637,2014-03-11
549,172.5027104638556,2014-03-12
550,169.8068977642336,2014-03-13
551,168.7695959211182,2014-03-14
552,168.85750285697543,2014-03-17
553,173.62791924282826,2014-03-18
554,174.7882907961438,2014-03-19
555,179.20707943856775,2014-03-20
556,179.07228880358664,2014-03-21
557,172.45582676473177,2014-03-24
558,167.22243385003077,2014-03-25
559,165.22987663726673,2014-03-26
560,163.8526679755033,2014-03-27
561,166.19392270050105,2014-03-28
562,166.4517830456823,2014-03-31
563,169.6515955108858,2014-04-01
564,168.8428517009992,2014-04-02
565,167.28396870513083,2014-04-03
566,162.67471503501628,2014-04-04
567,156.94025258592904,2014-04-07
568,161.37662261552438,2014-04-08
569,163.0380637032262,2014-04-09
570,156.4772760570809,2014-04-10
571,156.72927593987166,2014-04-11
572,158.51964720016412,2014-04-14
573,158.3907170275735,2014-04-15
574,161.86597122512967,2014-04-16
575,152.25774313593342,2014-04-17
576,148.42793096375306,2014-04-21
577,150.22416268643596,2014-04-22
578,147.69830339613796,2014-04-23
579,148.73853547044862,2014-04-24
580,147.18844316816597,2014-04-25
581,139.56105136695285,2014-04-28
582,144.0413748644768,2014-04-29
583,146.07202508277905,2014-04-30
584,146.55551322999386,2014-05-01
585,147.03021068362295,2014-05-02
586,150.22709291763118,2014-05-05
587,147.07123392035632,2014-05-06
588,146.75476895127025,2014-05-07
589,146.61411785389868,2014-05-08
590,148.76197732001054,2014-05-09
591,149.50332581240662,2014-05-12
592,147.73053593928563,2014-05-13
593,147.77741963840947,2014-05-14
594,145.31602543440678,2014-05-15
595,146.6639317842178,2014-05-16
596,146.88955958625135,2014-05-19
597,145.23690919213527,2014-05-20
598,147.7363964016761,2014-05-21
599,152.51267324991943,2014-05-22
600,153.05183578984384,2014-05-23
601,157.0721129897149,2014-05-27
602,157.72262431505845,2014-05-28
603,159.82066985085123,2014-05-29
604,160.31001846045655,2014-05-30
605,161.6198318047294,2014-06-02
606,161.335599378791,2014-06-03
607,163.75304011486506,2014-06-04
608,164.39476074662292,2014-06-05
609,166.77996893954932,2014-06-06
610,166.58364344946818,2014-06-09
611,165.48773698244793,2014-06-10
612,167.12280598939253,2014-06-11
613,170.49550209511528,2014-06-12
614,172.373780291265,2014-06-13
615,174.0586632285287,2014-06-16
616,173.9150818999619,2014-06-17
617,174.32238403610046,2014-06-18
618,174.2139654818765,2014-06-19
619,173.59568669968058,2014-06-20
620,175.6937322354734,2014-06-23
621,174.5304304509626,2014-06-24
622,175.66736015471622,2014-06-25
623,175.90763911272603,2014-06-26
624,174.68280247311515,2014-06-27
625,173.61912854924253,2014-06-30
626,176.76912708412695,2014-07-01
627,175.61461599320188,2014-07-02
628,176.86875494476516,2014-07-03
629,174.0059190670144,2014-07-07
630,171.8844316816597,2014-07-08
631,177.03577812289387,2014-07-09
632,175.99261581738799,2014-07-10
633,175.37140680399682,2014-07-11
634,177.255545462537,2014-07-14
635,175.06666275969178,2014-07-15
636,173.02136138541334,2014-07-16
637,170.4368974712105,2014-07-17
638,173.59275646848536,2014-07-18
639,172.86312890087027,2014-07-21
640,193.32786356843556,2014-07-22
641,193.76739824772176,2014-07-23
642,193.45386350983097,2014-07-24
643,197.3745128490638,2014-07-25
644,198.6726052685557,2014-07-28
645,197.60307088229263,2014-07-29
646,199.7919535851379,2014-07-30
647,197.05804787997775,2014-07-31
648,197.83162891552143,2014-08-01
649,200.12893017259063,2014-08-04
650,197.70562897412606,2014-08-05
651,197.2045594397398,2014-08-06
652,196.8646526210918,2014-08-07
653,196.23758314531017,2014-08-08
654,199.41395376095178,2014-08-11
655,198.15102411580276,2014-08-12
656,200.33404635625755,2014-08-13
657,199.0476748615466,2014-08-14
658,198.7224191988748,2014-08-15
659,200.67102294371026,2014-08-18
660,199.57218624549478,2014-08-19
661,198.78981451636534,2014-08-20
662,199.56925601429953,2014-08-21
663,198.36200076186012,2014-08-22
664,198.15395434699795,2014-08-25
665,200.39558121135758,2014-08-26
666,198.38544261142206,2014-08-27
667,198.6227913382366,2014-08-28
668,198.86014006505116,2014-08-29
669,200.10548832302868,2014-09-02
670,199.28502358836116,2014-09-03
671,199.41395376095178,2014-09-04
672,198.6550238813842,2014-09-05
673,198.7780935915844,2014-09-08
674,196.3108389251912,2014-09-09
675,196.7240015237202,2014-09-10
676,197.12544319746831,2014-09-11
677,194.80470009083717,2014-09-12
678,192.17921293990096,2014-09-15
679,191.69572479268615,2014-09-16
680,191.414422597943,2014-09-17
681,194.66111876227035,2014-09-18
682,194.5937234447798,2014-09-19
683,192.252468719782,2014-09-22
684,191.80707357810533,2014-09-23
685,194.77539777888475,2014-09-24
686,191.45837606587165,2014-09-25
687,193.62088668795968,2014-09-26
688,194.25674685732704,2014-09-29
689,195.32628124359013,2014-09-30
690,194.04870044246493,2014-10-01
691,194.1483283031031,2014-10-02
692,197.64409411902597,2014-10-03
693,196.65660620622967,2014-10-06
694,194.22158408298415,2014-10-07
695,196.9408386321681,2014-10-08
696,193.57400298883584,2014-10-09
697,192.10009669762945,2014-10-10
698,187.39707562926716,2014-10-13
699,190.80786474052803,2014-10-14
700,189.69730711753155,2014-10-15
701,189.2870747501978,2014-10-16
702,188.03879626102497,2014-10-17
703,191.3528877428429,2014-10-20
704,178.02619626688545,2014-10-21
705,178.44814955900023,2014-10-22
706,178.74410290971957,2014-10-23
707,180.43777654056902,2014-10-24
708,184.63679784334985,2014-10-27
709,189.24898174465966,2014-10-28
710,187.49377325871012,2014-10-29
711,187.44102909719575,2014-10-30
712,186.94875025639524,2014-10-31
713,187.10405250974304,2014-11-03
714,189.7852140533888,2014-11-04
715,188.293726375011,2014-11-05
716,189.62112110645532,2014-11-06
717,190.18079526474642,2014-11-07
718,190.1309813344273,2014-11-10
719,192.41363143552024,2014-11-11
720,194.64060714390365,2014-11-12
721,196.54525742081051,2014-11-13
722,196.2668854572626,2014-11-14
723,192.90298004512556,2014-11-17
724,192.83558472763502,2014-11-18
725,192.97330559381138,2014-11-19
726,194.2245143141794,2014-11-20
727,192.77404987253496,2014-11-21
728,193.26046825094497,2014-11-24
729,191.90084097635304,2014-11-25
730,193.4567937410262,2014-11-26
731,194.4560025786035,2014-11-28
732,193.65311923110733,2014-12-01
733,193.40697981070704,2014-12-02
734,190.83716705248042,2014-12-03
735,194.55856067043692,2014-12-04
736,193.56228206405484,2014-12-05
737,192.52498022093948,2014-12-08
738,192.54256160811093,2014-12-09
739,190.47674861546577,2014-12-10
740,191.75139918539574,2014-12-11
741,192.7125150174349,2014-12-12
742,190.12219064084158,2014-12-15
743,185.63600668092712,2014-12-16
744,190.2159580390893,2014-12-17
745,192.10595716001993,2014-12-18
746,190.88112052040907,2014-12-19
747,195.63981598148092,2014-12-22
748,196.09400181674334,2014-12-23
749,197.1430245846397,2014-12-24
750,198.6872564245319,2014-12-26
751,202.97418466316992,2014-12-29
752,200.6944647932722,2014-12-30
753,200.57725554546255,2014-12-31
754,198.78688428517012,2015-01-02
755,195.64860667506665,2015-01-05
756,194.6787001494418,2015-01-06
757,203.43423096082282,2015-01-07
758,210.9737158261787,2015-01-08
759,209.29762358250068,2015-01-09
760,208.54455416532363,2015-01-12
761,209.2360887274006,2015-01-13
762,207.97022885105633,2015-01-14
763,205.34474170012015,2015-01-15
764,208.37167052480444,2015-01-16
765,206.8098572977408,2015-01-20
766,206.25604360184016,2015-01-21
767,209.05441439329562,2015-01-22
768,209.12767017317665,2015-01-23
769,211.9817153573417,2015-01-26
770,211.36636680634103,2015-01-27
771,208.62953086998564,2015-01-28
772,209.37380959357696,2015-01-29
773,207.99953116300878,2015-01-30
774,208.79362381691917,2015-02-02
775,212.9193893398189,2015-02-03
776,198.0836287983122,2015-02-04
777,196.59214111993438,2015-02-05
778,193.37181703636418,2015-02-06
779,189.88191168283183,2015-02-09
780,194.8691651771325,2015-02-10
781,196.22000175813872,2015-02-11
782,196.4104667858294,2015-02-12
783,197.75837313564043,2015-02-13
784,196.59800158232486,2015-02-17
785,197.6646057373927,2015-02-18
786,197.28660591320656,2015-02-19
787,197.49758255926395,2015-02-20
788,196.66832713101064,2015-02-23
789,195.71307176136196,2015-02-24
790,197.94297770094062,2015-02-25
791,196.4104667858294,2015-02-26
792,194.85158378996104,2015-02-27
793,196.57748996395813,2015-03-02
794,195.86544378351454,2015-03-03
795,194.61423506314648,2015-03-04
796,196.46907140973425,2015-03-05
797,193.00846836815427,2015-03-06
798,193.4948867465643,2015-03-09
799,191.85395727722917,2015-03-10
800,193.62088668795968,2015-03-11
801,196.43976909778183,2015-03-12
802,197.64702435022124,2015-03-13
803,198.9275353825417,2015-03-16
804,196.91153632021567,2015-03-17
805,197.28660591320656,2015-03-18
806,199.4520467664899,2015-03-19
807,201.2043250212442,2015-03-20
808,201.40651097371583,2015-03-23
809,199.49307000322327,2015-03-24
810,195.14460690948516,2015-03-25
811,193.04949160488763,2015-03-26
812,194.1922817710318,2015-03-27
813,192.03563161133414,2015-03-30
814,190.62326017522784,2015-03-31
815,191.20637618308086,2015-04-01
816,191.1653529463475,2015-04-02
817,193.4011193483166,2015-04-06
818,192.94400328185895,2015-04-07
819,191.79828288451958,2015-04-08
820,190.9690274562663,2015-04-09
821,200.1406510973716,2015-04-10
822,200.3486975122337,2015-04-13
