,name,count,pos
1729,even leave stack,1,
1711,absolutely awful tip,1,
1710,awful absolutely awful,1,
1709,tip awful absolutely,1,
1708,mention tip awful,1,
1691,around 10 bj,1,
1692,10 bj add,1,
1693,bj add gratuity,1,
1694,add gratuity huge,1,
1695,gratuity huge parties,1,
1696,huge parties even,1,
1697,parties even group,1,
1698,even group 20,1,
1699,group 20 people,1,
1700,20 people could,1,
1701,people could possibly,1,
1702,could possibly get,1,
1703,possibly get nothing,1,
1704,get nothing serving,1,
1705,nothing serving table,1,
1706,serving table mention,1,
1707,table mention tip,1,
1646,soon start one,1,
1644,entire menu soon,1,
1560,cranky get mad,1,
1590,lame cutthroat hours,1,
1582,dealing public nice,1,
1583,public nice everybody,1,
1584,nice everybody server,1,
1585,everybody server hourly,1,
1586,server hourly wage,1,
1587,hourly wage states,1,
1588,wage states lame,1,
1589,states lame cutthroat,1,
1591,cutthroat hours guaranteed,1,
1601,long hours crappy,1,
1592,hours guaranteed especially,1,
1593,guaranteed especially hosts,1,
1594,especially hosts business,1,
1595,hosts business slow,1,
1596,business slow get,1,
1597,slow get cut,1,
1598,get cut early,1,
1599,cut early long,1,
1581,work dealing public,1,
1580,physical work dealing,1,
1579,hard physical work,1,
1578,sweat hard physical,1,
1561,get mad either,1,
1562,mad either busy,1,
1563,either busy busy,1,
1564,busy busy enough,1,
1565,busy enough hard,1,
1566,enough hard please,1,
1567,hard please every,1,
1568,please every single,1,
1569,every single person,1,
1570,single person really,1,
1571,person really trust,1,
1572,really trust anyone,1,
1573,trust anyone high,1,
1574,anyone high volume,1,
1575,high volume prepared,1,
1576,volume prepared sweat,1,
1577,prepared sweat hard,1,
1600,early long hours,1,
1602,hours crappy clientele,1,
1643,memorize entire menu,1,
1633,life working yet,1,
1625,silverware leave managers,1,
1626,leave managers unrealistic,1,
1627,managers unrealistic expectations,1,
1628,unrealistic expectations working,1,
1629,expectations working heck,1,
1630,working heck time,1,
1631,heck time life,1,
1632,time life working,1,
1634,working yet managers,1,
1603,crappy clientele high,1,
1635,yet managers expect,1,
1636,managers expect make,1,
1637,expect make job,1,
1638,make job 1,1,
1639,job 1 priority,1,
1640,1 priority expect,1,
1641,priority expect memorize,1,
1642,expect memorize entire,1,
1624,rolling silverware leave,1,
1623,work rolling silverware,1,
1622,side work rolling,1,
1621,complete side work,1,
1604,clientele high turn,1,
1605,high turn thus,1,
1606,turn thus servers,1,
1607,thus servers gooddepending,1,
1608,servers gooddepending manager,1,
1609,gooddepending manager difficult,1,
1610,manager difficult isprices,1,
1611,difficult isprices expensive,1,
1612,isprices expensive work,1,
1613,expensive work long,1,
1614,work long hard,1,
1615,long hard busy,1,
1616,hard busy hours,1,
1617,busy hours takes,1,
1618,hours takes forever,1,
1619,takes forever complete,1,
1620,forever complete side,1,
2072,become overwhelmingfor serving,1,
2078,say thats negative,1,
2074,serving job really,1,
2540,shift white shirts,1,
2532,brewhouse shaped like,1,
2533,shaped like restaurant,1,
2534,like restaurant used,1,
2535,restaurant used black,1,
2536,used black shirts,1,
2537,black shirts end,1,
2538,shirts end shift,1,
2539,end shift white,1,
2541,white shirts look,1,
2530,sports bar brewhouse,1,
2542,shirts look like,1,
2543,look like slob,1,
2544,like slob number,1,
2545,slob number extra,1,
2546,number extra trips,1,
2547,extra trips make,1,
2548,trips make restaurant,1,
2549,make restaurant consolidation,1,
2531,bar brewhouse shaped,1,
2529,dining sports bar,1,
2075,job really much,1,
2517,restaurant really white,1,
2509,burn many us,1,
2510,many us tip,1,
2511,us tip extra,1,
2512,tip extra would,1,
2513,extra would depend,1,
2514,would depend culture,1,
2515,depend culture restaurant,1,
2516,culture restaurant really,1,
2518,really white button,1,
2528,fine dining sports,1,
2520,button shirts want,1,
2521,shirts want us,1,
2522,want us look,1,
2523,us look like,1,
2524,look like fine,1,
2525,like fine dining,1,
2526,fine dining fine,1,
2527,dining fine dining,1,
2550,restaurant consolidation key,1,
2551,consolidation key stack,1,
2552,key stack plates,1,
2583,come non neutral,1,
2575,floor spill tea,1,
2576,spill tea instand,1,
2577,tea instand wet,1,
2578,instand wet shirt,1,
2579,wet shirt contest,1,
2580,shirt contest girls,1,
2581,contest girls come,1,
2582,girls come non,1,
2584,non neutral underclothes,1,
2553,stack plates belly,1,
2585,neutral underclothes color,1,
2586,underclothes color sent,1,
2587,color sent home,1,
2588,sent home granted,1,
2589,home granted would,1,
2590,granted would fault,1,
2591,would fault sillies,1,
2592,fault sillies wrinkle,1,
2574,kitchen floor spill,1,
2573,around kitchen floor,1,
2572,rolled around kitchen,1,
2571,like rolled around,1,
2554,plates belly button,1,
2555,belly button nose,1,
2556,button nose haul,1,
2557,nose haul back,1,
2558,haul back dish,1,
2559,back dish end,1,
2560,dish end spots,1,
2561,end spots food,1,
2562,spots food getting,1,
2563,food getting rid,1,
2564,getting rid get,1,
2565,rid get home,1,
2566,get home everyone,1,
2567,home everyone leaves,1,
2568,everyone leaves looking,1,
2569,leaves looking like,1,
2570,looking like rolled,1,
2508,crash burn many,1,
2507,make crash burn,1,
2506,runners make crash,1,
2452,get orders tortilla,1,
2444,go get unsweet,1,
2445,get unsweet tea,1,
2446,unsweet tea wants,1,
2447,tea wants splenda,1,
2448,wants splenda sweetener,1,
2449,splenda sweetener table,1,
2450,sweetener table go,1,
2451,go get orders,1,
2453,orders tortilla soup,1,
2463,comes common items,1,
2454,tortilla soup come,1,
2455,soup come spoon,1,
2456,come spoon bowl,1,
2457,spoon bowl served,1,
2458,bowl served drop,1,
2459,served drop table,1,
2460,drop table soup,1,
2461,table soup comes,1,
2442,ketchup table go,1,
2441,fries ketchup table,1,
2440,something fries ketchup,1,
2439,orders something fries,1,
2422,need manager every,1,
2423,manager every last,1,
2424,every last order,1,
2425,last order hard,1,
2426,order hard serve,1,
2427,hard serve bj,1,
2428,serve bj compared,1,
2429,bj compared restaurants,1,
2430,compared restaurants sometimes,1,
2431,restaurants sometimes money,1,
2432,sometimes money reflect,1,
2433,money reflect much,1,
2434,reflect much extra,1,
2435,much extra work,1,
2436,extra work guest,1,
2437,work guest orders,1,
2438,guest orders something,1,
2462,soup comes common,1,
2464,common items suck,1,
2505,food runners make,1,
2495,lot work great,1,
2487,get tipped get,1,
2488,tipped get paid,1,
2489,get paid server,1,
2490,paid server wage,1,
2491,server wage people,1,
2492,wage people dread,1,
2493,people dread lot,1,
2494,dread lot work,1,
2496,work great food,1,
2465,items suck lot,1,
2497,great food runner,1,
2498,food runner makes,1,
2499,runner makes much,1,
2500,makes much smoother,1,
2501,much smoother shift,1,
2502,smoother shift lazy,1,
2503,shift lazy food,1,
2504,lazy food runners,1,
2486,exceptions get tipped,1,
2485,shift exceptions get,1,
2484,running shift exceptions,1,
2483,food running shift,1,
2466,suck lot time,1,
2467,lot time triple,1,
2468,time triple sat,1,
2469,triple sat need,1,
2470,sat need close,1,
2471,need close another,1,
2472,close another check,1,
2473,another check guest,1,
2474,check guest needs,1,
2475,guest needs ray,1,
2476,needs ray anch,1,
2477,ray anch every,1,
2478,anch every server,1,
2479,every server scheduled,1,
2480,server scheduled weekly,1,
2481,scheduled weekly food,1,
2482,weekly food running,1,
2593,sillies wrinkle magnified,1,
2594,wrinkle magnified shirt,1,
2595,magnified shirt issue,1,
2713,day shifts usually,1,
2705,coworker drama uniforms,1,
2706,drama uniforms awfulthe,1,
2707,uniforms awfulthe hours,1,
2708,awfulthe hours get,1,
2709,hours get somewhat,1,
2710,get somewhat annoying,1,
2711,somewhat annoying day,1,
2712,annoying day shifts,1,
2714,shifts usually start,1,
2724,much done shift,1,
2715,usually start around,1,
2716,start around eleven,1,
2717,around eleven early,1,
2718,eleven early also,1,
2719,early also late,1,
2720,also late enough,1,
2721,late enough get,1,
2722,enough get much,1,
2704,hours coworker drama,1,
2703,enough hours coworker,1,
2702,ensure enough hours,1,
2701,always ensure enough,1,
2684,place without much,1,
2685,without much time,1,
2686,much time properly,1,
2687,time properly execute,1,
2688,properly execute bad,1,
2689,execute bad manager,1,
2690,bad manager stressful,1,
2691,manager stressful environment,1,
2692,stressful environment fast,1,
2693,environment fast paced,1,
2694,fast paced understaffed,1,
2695,paced understaffed timessome,1,
2696,understaffed timessome minor,1,
2697,timessome minor issues,1,
2698,minor issues management,1,
2699,issues management always,1,
2700,management always ensure,1,
2723,get much done,1,
2725,done shift time,1,
2682,outs take place,1,
2756,full time student,1,
2748,though sitting around,1,
2749,sitting around waiting,1,
2750,around waiting shift,1,
2751,waiting shift really,1,
2752,shift really picky,1,
2753,really picky timing,1,
2754,picky timing full,1,
2755,timing full time,1,
2757,time student free,1,
2726,shift time get,1,
2758,student free time,1,
2759,free time scarce,1,
2760,time scarce hence,1,
2761,scarce hence complaining,1,
2762,hence complaining able,1,
2763,complaining able things,1,
2764,able things days,1,
2765,things days scheduled,1,
2747,seems though sitting,1,
2746,day seems though,1,
2745,plans day seems,1,
2744,making plans day,1,
2727,time get day,1,
2728,get day night,1,
2729,day night look,1,
2730,night look forward,1,
2731,look forward night,1,
2732,forward night shifts,1,
2733,night shifts get,1,
2734,shifts get annoying,1,
2735,get annoying start,1,
2736,annoying start around,1,
2737,start around four,1,
2738,around four pm,1,
2739,four pm timing,1,
2740,pm timing shifts,1,
2741,timing shifts stops,1,
2742,shifts stops making,1,
2743,stops making plans,1,
2683,take place without,1,
2681,roll outs take,1,
2596,shirt issue worst,1,
2627,anymore like oh,1,
2619,shirt nice shirt,1,
2620,nice shirt even,1,
