date,adj_close,adj_high,adj_low,adj_open,adj_volume,close,ex_dividend,high,low,open,split_ratio,volume
2011-12-30,0.8169050715214565,0.9355872993662226,0.9195243362831864,0.7968824940047963,0.16191580049353177,0.8169050715214563,0.0,0.9355872993662229,0.9195243362831858,0.7968824940047963,0.0,0.16191580049353177
2012-03-30,0.9477243172951901,0.9474087995387206,0.953263274336285,0.8362110311750595,0.33504449263441266,0.9477243172951886,0.0,0.9474087995387204,0.953263274336283,0.8362110311750601,0.0,0.33504449263441266
2012-06-29,0.6265279583875174,0.869483400442463,0.7660398230088499,0.9510791366906455,0.6596089134823899,0.6265279583875163,0.0,0.8694834004424619,0.7660398230088494,0.9510791366906475,0.0,0.6596089134823899
2012-09-28,0.8176853055916786,0.7331742658004006,0.7950774336283197,0.6613908872901675,0.17035070664772306,0.8176853055916775,0.0,0.7331742658003999,0.7950774336283184,0.6613908872901679,0.0,0.17035070664772306
2012-12-31,0.493888166449935,0.7343805413282054,0.6158738938053114,0.8292565947242185,0.5339377850893592,0.4938881664499349,0.0,0.7343805413282058,0.6158738938053097,0.8292565947242208,0.0,0.5339377850893592
2013-03-28,0.5037711313394013,0.5121845891063685,0.558130530973452,0.5407673860911257,0.4370298362371943,0.5037711313394018,0.0,0.512184589106367,0.5581305309734512,0.5407673860911271,0.0,0.4370298362371943
2013-06-28,0.6031209362808845,0.5807010390857408,0.6167035398230089,0.5362110311750601,0.17991849248485753,0.6031209362808843,0.0,0.5807010390857397,0.6167035398230087,0.5362110311750599,0.0,0.17991849248485753
2013-09-30,0.38387516254876336,0.6224140468372658,0.5420353982300883,0.6335731414868087,0.26753159350930983,0.3838751625487647,0.0,0.6224140468372662,0.5420353982300884,0.6335731414868104,0.0,0.26753159350930983
2013-12-31,0.4460338101430423,0.4055498324483291,0.46294247787610565,0.4275779376498798,0.5196964032004785,0.44603381014304283,0.0,0.4055498324483292,0.4629424778761061,0.4275779376498801,0.0,0.5196964032004785
2014-03-31,0.48894668400520064,0.48637029281132194,0.4521570796460175,0.4805755395683447,1.0,0.4889466840052015,0.0,0.4863702928113217,0.4521570796460176,0.48057553956834537,0.0,1.0
2014-06-30,0.5461638491547474,0.5165271810064679,0.5338772123893797,0.5270983213429239,0.44627233978912734,0.5461638491547463,0.0,0.5165271810064681,0.5338772123893805,0.5270983213429257,0.0,0.44627233978912734
2014-09-30,0.5742522756827049,0.5551279978962558,0.5912610619469038,0.5815347721822539,0.20201682494578627,0.5742522756827049,0.0,0.5551279978962556,0.5912610619469026,0.5815347721822541,0.0,0.20201682494578627
2014-12-31,0.9440832249674924,0.8550080941087912,0.6675884955752218,0.6062350119904074,0.48402086293277496,0.9440832249674902,0.0,0.8550080941087916,0.6675884955752212,0.6062350119904076,0.0,0.48402086293277496
2015-03-31,0.950325097529261,0.9710517998837163,0.9308628318584082,0.9546762589928035,0.38742903611755025,0.9503250975292588,0.0,0.9710517998837149,0.9308628318584071,0.9546762589928057,0.0,0.38742903611755025
2015-06-30,0.8983094928478559,0.9341397687328563,1.0,0.9465227817745798,0.2658879832498318,0.8983094928478543,0.0,0.9341397687328559,1.0,0.9465227817745805,0.0,0.2658879832498318
2015-09-30,0.7573472041612486,0.8969864824764349,0.901274889380532,0.91103117505995,0.3802854258580723,0.7573472041612483,0.0,0.8969864824764353,0.9012748893805309,0.911031175059952,0.0,0.3802854258580723
2015-12-31,0.7687906371911588,0.7903517258183976,0.8730641592920354,0.7654676258992796,0.3071090256486952,0.7687906371911573,0.0,0.7903517258183976,0.8730641592920352,0.7654676258992805,0.0,0.3071090256486952
2016-03-31,0.7193758127438248,0.7671912356845252,0.8221792035398225,0.7417266187050338,0.4294552082554401,0.719375812743823,0.0,0.7671912356845252,0.822179203539823,0.741726618705036,0.0,0.4294552082554401
2016-06-30,0.7781534460338106,0.780701521595951,0.8846792035398239,0.73189448441247,0.18345771330292387,0.77815344603381,0.0,0.7807015215959507,0.884679203539823,0.73189448441247,0.0,0.18345771330292387
2016-09-30,0.5628088426527946,0.7203877452056591,0.7209623893805327,0.7887290167865704,0.22183074104538997,0.5628088426527957,0.0,0.720387745205658,0.7209623893805308,0.7887290167865708,0.0,0.22183074104538997
2016-12-30,0.660338101430429,0.605791570064103,0.6493362831858404,0.5932853717026381,0.4420785164136693,0.660338101430429,0.0,0.6057915700641014,0.6493362831858407,0.5932853717026378,0.0,0.4420785164136693
2017-03-31,0.688946684005201,0.6082041211197128,0.7139103982300882,0.6846522781774582,0.31490649069019666,0.6889466840052014,0.0,0.6082041211197132,0.7139103982300885,0.684652278177458,0.0,0.31490649069019666
2017-06-30,0.6070221066319896,0.780701521595951,0.7422566371681424,0.7134292565947224,0.5561958423689524,0.6070221066319896,0.0,0.7807015215959507,0.7422566371681415,0.7134292565947242,0.0,0.5561958423689524
2017-09-29,0.43016905071521466,0.5346213139235569,0.5320796460177002,0.6342925659472414,0.8342595902190983,0.43016905071521455,0.0,0.5346213139235559,0.5320796460176991,0.6342925659472423,0.0,0.8342595902190983
2017-11-21,0.5295031759527857,0.47000863445836827,0.5707964601769913,0.4724220623501187,0.2081639123607269,0.526371911573472,1.0,0.4670698843664278,0.570796460176991,0.4724220623501199,0.0,0.2081639123607269
